date,conditional_vol,std_residuals,ta_rsi_14d,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,spread_1_2,spread_2_3,spread_3_4,spread_4_5,brazil_minas_gerais_avg_temp,brazil_minas_gerais_precipitation,vietnam_ho_chi_minh_avg_temp,vietnam_ho_chi_minh_precipitation,colombia_antioquia_avg_temp,colombia_antioquia_precipitation,indonesia_sumatra_avg_temp,indonesia_sumatra_precipitation,cot_noncomm_net,brl_usd_exchange_rate,oil_price_wti,indonesia_idr_usd,mexico_mxn_usd,sugar_price,sp500_price,nestle_stock,us_dollar_index,shipping_proxy,volatility_index,dgs10_yield,target_log_return_front_month,target_log_return_second_month,target_log_return_third_month,target_log_return_fourth_month,target_log_return_fifth_month
2006-11-02,0.014837490083094889,1.1652860485931034,72.21139105922506,1.4725425605751923,0.5902039903189603,0.882338570256232,-4.1000000000000085,-2.5999999999999943,-2.549999999999997,-2.4000000000000057,22.41908,5.9,26.284418,2.9,19.242086,3.1999998,24.993753,3.8,3402.0,2.1425,57.87,44.82,10.8355,11.529999732971191,1367.3399658203125,20.59699249267578,85.33999633789062,3324.81298828125,11.420000076293944,4.6,0.07533484732779407,0.07273640086638519,0.07117953372391275,0.06854758594024192,0.06724557389268114
2006-11-03,0.015078370576031473,1.1270773990550698,76.28974950935336,1.783743113864091,0.7211236348862871,1.0626194789778038,-4.099999999999994,-2.6000000000000085,-2.3999999999999915,-2.4000000000000057,21.946167,9.400001,26.653166,1.2,19.479584,2.1999998,24.945831,7.4999995,3402.0,2.1432,59.13,44.76,10.802,11.3100004196167,1364.300048828125,20.373369216918945,85.70999908447266,3381.16552734375,11.15999984741211,4.72,0.029787572473060457,0.02958795718549608,0.02935914817211453,0.029187317115650868,0.028630186106620752
2006-11-06,0.015282379157635233,0.4319489056396212,77.68214734114478,2.067062714146118,0.8035545881346513,1.263508126011467,-4.049999999999997,-2.549999999999997,-2.5,-2.4000000000000057,21.96908,1.6000001,27.007334,4.1000004,18.902504,7.1999993,24.762503,13.299999,3402.0,2.1337,60.11,44.8,10.825,11.75,1379.780029296875,20.502838134765625,85.75,3437.51806640625,11.15999984741211,4.71,0.017079460497611765,0.018589466445429734,0.019016695435309948,0.018631563660225975,0.01827623377260041
2006-11-07,0.015009729271749319,-0.15038267681257886,76.07834196868777,2.245537469761402,0.785623474999948,1.459913994761454,-4.099999999999994,-2.6000000000000085,-2.5,-2.4499999999999886,22.671164,13.0,25.840668,19.5,18.27542,13.0,24.425001,4.2999997,11760.0,2.135,58.94,44.62,10.811,11.579999923706056,1382.8399658203125,20.66761016845703,85.43000030517578,3431.2568359375,11.09000015258789,4.66,0.02491932222488257,0.0261397682455582,0.02598620135865962,0.02546106419827309,0.02457515668514082
2006-11-08,0.014673671209187637,1.6656479004368199,80.84764863521804,2.5831397715139843,0.8985806214020244,1.68455915011196,-4.099999999999994,-2.6000000000000085,-2.5,-2.3999999999999915,19.696165,0.2,26.694838,0.3,17.340002,48.500004,25.214584,4.8,11760.0,2.1428,59.93,44.59,10.866,11.960000038146973,1385.719970703125,20.47929954528809,85.41000366210938,3431.2568359375,10.75,4.64,0.020522310666573507,0.021461822517783464,0.021410634074688698,0.020986713629728013,0.020595249030116405
2006-11-09,0.015490291866724515,1.8930425266453768,84.85442777619247,3.0934191843228405,1.1270880273687043,1.9663311569541362,-4.099999999999994,-2.6000000000000085,-2.4000000000000057,-2.3999999999999773,18.79825,2.4,26.73858,3.5,18.181667,5.8999996,24.687498,21.9,11760.0,2.141,61.18,44.46,10.8628,12.18000030517578,1378.3299560546875,20.714693069458008,85.18000030517578,3431.2568359375,11.010000228881836,4.62,-0.02291148162549414,-0.01924317311426231,-0.018437396026711187,-0.01689959653452406,-0.0165866869182776
2006-11-10,0.0166788646703112,-1.7119141337441492,69.623120394189,3.190721639551171,0.9795123860776278,2.2112092534735432,-4.200000000000003,-2.6500000000000057,-2.450000000000003,-2.3999999999999915,16.235748,10.6,26.449,2.8,18.319166,15.5,24.554167,8.6,11760.0,2.149,59.66,44.55,10.912,11.850000381469728,1380.9000244140625,21.067781448364254,85.05000305175781,3418.734375,10.789999961853027,4.59,-0.0240238677563104,-0.017647516813578113,-0.01684855964582495,-0.01610989331123629,-0.015804358984226354
2006-11-13,0.017651414016092905,-0.34597256724989495,66.92005304605273,3.174753800889036,0.770835637932394,2.403918162956642,-4.299999999999997,-2.6499999999999915,-2.5,-2.4000000000000057,16.577417,7.9999995,27.253166,0.1,18.350418,9.6,24.785418,7.8999996,11760.0,2.1635,58.59,44.83,10.924,11.670000076293944,1384.4200439453125,20.914779663085938,85.36000061035156,3412.47314453125,10.859999656677246,4.61,0.0,0.002508362519206108,0.002862402281517802,0.003605050970275402,0.0035370443635332136
2006-11-14,0.01727106984188427,0.32323755923993824,68.15635938654258,3.1779157073401763,0.6191980355068276,2.5587176718333486,-4.3500000000000085,-2.6499999999999915,-2.5,-2.4000000000000057,18.081581,10.7,26.844828,6.3,17.767084,22.099998,25.352083,2.1,19036.0,2.1555,58.28,45.05,10.8655,11.670000076293944,1393.219970703125,21.23255920410156,85.23999786376953,3393.68896484375,10.5,4.57,-0.0034602110648956196,-0.0004162330965402112,0.00081400085894716,0.0015948966698159737,0.0015649455463035084
2006-11-15,0.016895240902060425,1.1863789453591067,72.20140422078984,3.331641808322246,0.6183393091911178,2.713302499131128,-4.299999999999997,-2.6499999999999915,-2.5,-2.4000000000000057,19.192,0.5,27.38233,0.2,16.823336,21.200003,25.293753,1.5,19036.0,2.1475,58.79,45.26,10.86,11.789999961853027,1396.5699462890625,21.27022171020508,85.33999633789062,3368.6435546875,10.3100004196167,4.61,-0.022251666912527137,-0.01896182121569881,-0.017335648810663812,-0.016196285307095448,-0.015894887849784593
2006-11-16,0.017165601220171325,-0.8219934074682138,65.87413496304275,3.2824911260908465,0.45535090156777436,2.827140224523072,-4.450000000000003,-2.6499999999999915,-2.5500000000000114,-2.4000000000000057,21.714918,0.0,27.2615,0.7,18.098333,2.6999998,25.414583,0.4,19036.0,2.149,56.23,44.82,10.8505,11.529999732971191,1399.760009765625,21.05600929260254,85.5,3343.59716796875,10.15999984741211,4.66,0.012793351459909542,0.013957533648462075,0.014458083175229917,0.014949137558467494,0.015438361433239322
2006-11-17,0.017078567853398716,-1.7369823131173476,55.14930589330887,2.9353503793159064,0.08656812383426749,2.848782255481639,-4.8500000000000085,-2.700000000000003,-2.5,-2.3999999999999915,21.677416,0.0,27.409422,0.3,17.996252,5.4,25.608332,6.7,19036.0,2.164,55.9,44.75,10.967,11.350000381469728,1401.199951171875,20.961854934692383,85.37000274658203,3312.289794921875,10.050000190734863,4.61,0.06213178110700618,0.0576528514272774,0.057181437012773034,0.057203524926005715,0.05689288011560577
2006-11-20,0.018110160909695874,0.9893320563474155,59.43736926707612,2.7934554879188482,-0.04426141405023243,2.8377169019690807,-4.599999999999994,-2.700000000000003,-2.5999999999999943,-2.4000000000000057,22.506582,15.099999,27.253168,0.5,18.075417,9.3,24.675001,11.5,19036.0,2.158,56.42,44.89,10.959,11.489999771118164,1400.5,20.714693069458008,85.41999816894531,3287.244873046875,9.970000267028809,4.6,0.02909918624472012,0.029214173879273983,0.029768891688890114,0.02993527977474598,0.03014138530942446
2006-11-21,0.01816611909531149,0.11683548836830257,59.94037134232305,2.6703930460787717,-0.13385908471224717,2.804252130791019,-4.699999999999989,-2.8000000000000114,-2.5999999999999943,-2.4000000000000057,21.814917,17.8,27.49483,0.2,18.060835,8.7,25.039587,19.1,20029.0,2.164,58.01,44.77,10.9973,11.479999542236328,1402.81005859375,20.97362899780273,85.23999786376953,3324.81298828125,9.899999618530272,4.58,0.03658425848992819,0.0343732694307276,0.03399647529613955,0.034459165104715334,0.03571122415023766
2006-11-22,0.017712725071632136,0.07072329245087253,60.25880612989693,2.5555105854225246,-0.19899323629479548,2.75450382171732,-4.6000000000000085,-2.799999999999997,-2.5999999999999943,-2.4000000000000057,21.23158,5.3999996,27.732336,0.0,18.625418,7.5999994,24.866669,10.2,20029.0,2.162,57.28,44.62,10.9705,11.470000267028809,1406.0899658203125,21.13840103149414,84.6500015258789,3343.59716796875,10.140000343322754,4.57,0.06410571437902962,0.06015940872821159,0.05921224292053575,0.059147672502694766,0.05917539620824699
2006-11-27,0.0172706966678128,1.212169244639904,65.13383583718209,2.63182192723977,-0.09814551558204032,2.72996744282181,-4.650000000000006,-2.75,-2.6500000000000057,-2.5,21.996168,0.6,27.873999,0.0,18.9275,8.2,24.868752,5.8999996,20029.0,2.1805,60.3,44.56,11.0536,11.8100004196167,1381.9599609375,20.820619583129883,83.51000213623047,3374.904296875,12.300000190734863,4.54,0.01847239763544248,0.012558398794879978,0.0130720815673527,0.01357399162445542,0.014448920572940742
2006-11-28,0.01757314541226991,1.1195070029200547,69.05498622010865,2.849082130347398,0.09529175002047019,2.7537903803269277,-4.6000000000000085,-2.799999999999997,-2.6500000000000057,-2.5,22.073248,9.6,28.267752,0.0,18.044168,12.2,25.308334,7.4,21308.0,2.185,60.97,44.58,11.0331,11.989999771118164,1386.719970703125,20.879467010498047,83.20999908447266,3312.289794921875,11.619999885559082,4.51,0.025026947242206565,0.01823999814967064,0.018228156434645655,0.0186140227132698,0.0190056028119043
2006-11-29,0.017770250012907152,-0.8506144886951464,63.19271794635676,2.843242322179904,0.07156155348238125,2.771680768697523,-4.75,-2.8500000000000085,-2.6999999999999886,-2.5,20.871164,34.799995,28.426085,0.0,18.619167,7.1999993,24.4125,21.200003,21308.0,2.1775,62.45,44.54,11.011,12.359999656677246,1399.47998046875,20.80885124206543,83.44000244140625,3374.904296875,10.829999923706056,4.52,0.02622418748206699,0.020072934096041547,0.020012439515014035,0.02035791451944531,0.02109306074008436
2006-11-30,0.017698212505898706,0.5428525416486749,65.22395607657963,2.8980032437332284,0.10105798002856403,2.7969452637046643,-4.599999999999994,-2.8500000000000085,-2.75,-2.6500000000000057,20.977415,15.100001,28.315672,0.0,19.704584,2.4,24.606249,22.199999,21308.0,2.1665,62.97,44.59,11.0,12.369999885559082,1400.6300048828125,20.950084686279297,82.91999816894531,3299.767333984375,10.90999984741211,4.46,0.018212423923298485,0.012789942533636073,0.012893321802124637,0.012622083809747981,0.011998644136598577
2006-12-01,0.017407018166460956,1.6530205144431418,70.55064947733862,3.187083700862104,0.31211074972595165,2.874972951136152,-4.3999999999999915,-2.8499999999999943,-2.75,-2.5500000000000114,20.114916,10.1,27.982332,0.0,19.40042,9.099999,24.37292,6.3,21308.0,2.161,63.43,44.5,10.986,12.260000228881836,1396.7099609375,20.961854934692383,82.4800033569336,3255.937255859375,11.65999984741211,4.43,-0.011018271028204213,-0.01380964932936466,-0.013117472038891775,-0.01322520693039854,-0.013348362823427197
2006-12-04,0.018320416648478253,-1.3481303336739991,61.811226146797125,3.1379349570073742,0.21036960469697785,2.9275653523103964,-4.0,-2.8499999999999943,-2.750000000000014,-2.6499999999999773,21.806581,0.0,25.844831,17.800001,19.171255,2.8000002,25.633333,1.1,21308.0,2.1675,62.39,44.49,10.9631,11.760000228881836,1409.1199951171875,20.98539161682129,82.48999786376953,3312.289794921875,11.229999542236328,4.43,0.03675383058488353,0.035202369228374726,0.035186309125043766,0.034081299259202204,0.03304551657632468
2006-12-05,0.01880970989051253,1.3943760489555361,66.5684317050417,3.318938819149608,0.31309877347136883,3.005840045678239,-3.8499999999999943,-2.8499999999999943,-2.75,-2.5999999999999943,22.183664,17.300001,26.980247,0.2,18.89417,11.0,25.51042,2.2,22688.0,2.155,62.4,44.42,10.8885,11.760000228881836,1414.760009765625,20.92654609680176,82.44999694824219,3293.505126953125,11.270000457763672,4.45,0.003640044464081,0.003921573653181644,0.004983717426572728,0.004880805634481793,0.0044198966981512855
2006-12-06,0.019374208014692078,-0.718397979328947,62.139798897457986,3.287315761635398,0.22518057276572678,3.062135188869671,-4.099999999999994,-2.8999999999999915,-2.8000000000000114,-2.6500000000000057,22.22325,5.7,27.353165,2.2,18.450417,29.600002,25.314585,5.0,22688.0,2.1474,62.2,44.6,10.861,11.489999771118164,1412.9000244140625,20.855926513671875,82.7699966430664,3280.982666015625,11.329999923706056,4.48,0.02635465728747984,0.023955592832033887,0.024180798197214828,0.023300565592808103,0.022116640511979105
2006-12-07,0.019163721632309994,0.08326963380674789,62.456248657008594,3.24103198994608,0.14311744086112732,3.097914549084953,-4.0,-2.9000000000000057,-2.75,-2.5999999999999943,21.839914,18.3,27.684418,0.0,17.733747,10.700001,25.254171,16.0,22688.0,2.141,62.54,44.52,10.8675,11.220000267028809,1407.2900390625,21.020702362060547,82.80000305175781,3299.767333984375,12.670000076293944,4.49,0.025512620836402235,0.02354896889484027,0.02378324605301573,0.023291811771306136,0.0224811384201515
2006-12-08,0.01867198336414181,-0.0244503659924507,62.31601694622522,3.1638463341787,0.05274542807499749,3.1111009061037027,-4.0,-2.9000000000000057,-2.6999999999999886,-2.5,21.71908,20.6,27.838583,0.3,18.125418,6.6,25.179169,2.6000001,22688.0,2.1382,62.06,44.53,10.8525,11.369999885559082,1409.8399658203125,20.714693069458008,83.33000183105469,3287.244873046875,12.06999969482422,4.56,-0.002465079309082896,-0.00358209338250444,-0.0031116322266961406,-0.0022848448630074032,-0.0007468260242562253
2006-12-11,0.01819382648525282,1.2682209661849202,66.88070366834413,3.2946684405241626,0.14685402753636767,3.147814412987795,-3.950000000000003,-2.9499999999999886,-2.700000000000017,-2.5999999999999943,20.446165,3.0,28.013582,0.0,18.917086,3.0000002,25.141665,3.6999996,22688.0,2.136,61.26,44.69,10.8365,11.420000076293944,1413.0400390625,20.79707908630371,83.12000274658203,3299.767333984375,10.710000038146973,4.52,-0.03260272458250495,-0.033191509914152185,-0.032042888069092355,-0.03062042289571573,-0.02965376657520354
2006-12-12,0.018574242554150296,-0.3707272122453878,64.37610790030806,3.2918120458885767,0.11519810632062555,3.176613939567951,-3.9000000000000057,-3.0,-2.75,-2.5500000000000114,20.816998,1.7000002,27.60525,0.0,18.560835,4.7000003,24.779167,17.5,25728.0,2.149,61.06,44.7,10.8451,11.369999885559082,1411.56005859375,21.032472610473636,82.97000122070312,3306.029052734375,10.649999618530272,4.49,-0.0068868005629510115,-0.013793322132335873,-0.015026289274778998,-0.015474926664414131,-0.010715048018627962
2006-12-13,0.018174250017761722,0.48399361326870766,66.14313029500588,3.339809890024341,0.13055676036511166,3.2092531296592295,-3.8999999999999915,-3.0,-2.75,-2.5500000000000114,19.779497,19.900002,27.278168,0.2,17.871252,11.1,25.035416,6.2,25728.0,2.1427,61.34,44.68,10.826,11.31999969482422,1413.2099609375,20.950084686279297,82.97000122070312,3293.505126953125,10.18000030517578,4.58,0.014302985190331043,0.006575154224024003,0.00454030291878301,0.0033376630279973595,0.007626693949957218
2006-12-14,0.017838244649234506,0.04225301572211604,66.30674999410047,3.34733173497375,0.11046288425161599,3.236868850722134,-3.8500000000000085,-3.0,-2.75,-2.549999999999983,20.221167,30.099997,27.684416,0.5,18.379585,7.5,25.341667,6.4,25728.0,2.141,62.48,44.56,10.792,11.31999969482422,1425.489990234375,21.350255966186523,83.6500015258789,3331.07470703125,9.970000267028809,4.6,0.010342176510575243,0.0034849986868963853,0.001515151805010664,0.0007423905314986735,0.005089069507471449
2006-12-15,0.01739008728071138,-1.6350830512553944,56.089717634896694,3.0358764085383996,-0.16079395374698802,3.1966703622853876,-3.8500000000000085,-2.9499999999999886,-2.8000000000000114,-2.6999999999999886,20.298248,15.0,28.559418,0.0,19.598333,0.6,25.054169,7.5,25728.0,2.145,63.4,44.54,10.7675,11.5,1427.0899658203125,21.209022521972656,84.05999755859375,3306.029052734375,10.050000190734863,4.6,0.03118292743668806,0.023641763057040494,0.021580798995733425,0.020004441381245498,0.02253096232804176
2006-12-18,0.01827476438662297,-0.3865359312027421,53.916879662978815,2.6894555526869084,-0.40577184767878327,3.0952274003656917,-3.75,-3.0,-2.799999999999997,-2.6500000000000057,21.710752,1.0000001,28.171915,0.0,19.954582,0.0,24.483332,11.000001,25728.0,2.146,62.19,44.63,10.8175,12.029999732971191,1422.47998046875,20.961854934692383,83.9800033569336,3293.505126953125,10.600000381469728,4.6,0.056375634935007704,0.049000591816575095,0.046002745028408655,0.043199205102575605,0.044876967411492094
2006-12-19,0.017890496999702205,1.0525111101272124,58.591314659775854,2.5708699185845916,-0.41948598542488025,2.990355904009472,-3.0,-2.8000000000000114,-2.6499999999999773,-3.1500000000000057,22.246164,3.2,28.203169,0.0,19.610834,2.0,24.783333,7.4,23428.0,2.1575,62.87,44.61,10.847,12.039999961853027,1425.550048828125,21.10309219360352,83.45999908447266,3249.67626953125,10.300000190734863,4.6,0.04685255457272432,0.04538300584781775,0.04404660354037414,0.042813164115894614,0.041119127192178334
2006-12-20,0.018013856443602615,1.664607841286352,64.85143841341959,2.747808582252759,-0.1940378574053705,2.9418464396581294,-2.9499999999999886,-2.75,-2.6000000000000227,-3.1499999999999773,22.133665,4.1000004,27.226084,0.0,17.787916,25.9,24.112497,72.60001,23428.0,2.1565,63.08,44.55,10.8133,11.989999771118164,1423.530029296875,20.83238983154297,83.5199966430664,3187.0615234375,10.260000228881836,4.6,-0.01390290516899138,-0.013584528716600283,-0.0133005950879025,-0.013042853053961544,-0.013476802041971957
2006-12-21,0.018972006227065512,-0.1690432213521856,63.74443951192054,2.823212850571096,-0.09490687126962705,2.918119721840723,-3.0,-2.75,-2.6500000000000057,-3.1500000000000057,23.814919,1.4,25.561499,0.0,18.517084,8.4,24.610415,22.699999,23428.0,2.158,62.05,44.51,10.842,11.899999618530272,1418.300048828125,20.84415626525879,83.56999969482422,3187.0615234375,10.529999732971191,4.55,-0.0011878837270903582,-0.0011603172835366851,-0.0007572889419086911,-0.0007423905314985886,-0.0003626473294504687
2006-12-22,0.018499002733361376,-0.4104808327173298,61.07782971206102,2.774333427167292,-0.11502903573874512,2.8893624629060373,-3.0,-2.75,-2.6500000000000057,-3.0999999999999943,24.308668,0.4,25.901083,0.0,19.154585,1.5,24.810417,16.6,23428.0,2.15,61.81,44.37,10.858,11.920000076293944,1410.760009765625,20.891237258911133,83.94000244140625,3180.800048828125,11.359999656677246,4.63,-0.01445808317523,-0.013723014808176531,-0.013047000115336155,-0.012786936165848552,-0.012125814567812327
2006-12-26,0.01811819429944487,1.0005883659819972,64.90558436717235,2.887897030743602,-0.0011723457299481765,2.88906937647355,-2.999999999999986,-2.75,-2.5500000000000114,-3.0,23.639914,8.8,26.840666,0.0,18.062918,10.099999,24.466665,8.4,24840.0,2.143,61.07,44.32,10.8725,11.859999656677246,1416.9000244140625,20.891237258911133,84.06999969482422,3180.800048828125,11.260000228881836,4.61,-0.02137002573619252,-0.02048380798464188,-0.01929320293467878,-0.01817894618008207,-0.01668518940078798
2006-12-27,0.018185712287130697,0.5117680489307368,66.74324378736803,3.039687352283508,0.12049438064796592,2.919192971635542,-2.9499999999999886,-2.75,-2.5999999999999943,-3.0500000000000114,22.054499,8.599999,26.824,0.0,17.8775,9.299999,24.260416,10.9,24840.0,2.1472,60.31,44.2,10.882,11.789999961853027,1426.8399658203125,21.032472610473636,83.94000244140625,3280.982666015625,10.640000343322754,4.66,-0.06780218088426135,-0.06542375673126381,-0.0632515833764242,-0.06123978912716175,-0.05948890335250748
2006-12-28,0.017864089371853808,-1.722419341585231,56.4056862121917,2.81285997055798,-0.08506640086204964,2.89792637142003,-2.950000000000003,-2.749999999999986,-2.6000000000000227,-3.049999999999983,21.446167,3.3999999,25.899,0.0,19.171251,0.2,24.199999,0.8,24840.0,2.136,60.39,44.14,10.874,11.859999656677246,1424.72998046875,20.950084686279297,83.81999969482422,3324.81298828125,10.989999771118164,4.7,-0.03998900821636328,-0.0386425294153901,-0.03701961783155699,-0.03550668845690987,-0.033939487223190554
2006-12-29,0.018910795337292344,0.5027780283262046,58.53385288556673,2.6988173213934488,-0.15928724002126504,2.858104561414714,-2.999999999999986,-2.8000000000000114,-2.6500000000000057,-3.1999999999999886,20.156584,30.199999,26.544832,0.0,20.223335,0.0,24.412504,6.1000004,24840.0,2.1342,60.85,44.11,10.7995,11.75,1418.300048828125,20.950084686279297,83.72000122070312,3331.07470703125,11.5600004196167,4.71,-0.0637992276572075,-0.06144732856789823,-0.05970175233695721,-0.058098109491434895,-0.055942997090294974
2007-01-03,0.018564307214685744,-1.1238601717421068,52.548213690640374,2.3713045071318533,-0.38944004342628835,2.7607445505581416,-3.0500000000000114,-2.799999999999983,-2.6500000000000057,-3.1500000000000057,19.510748,29.300001,26.828163,1.9000001,19.827501,0.0,24.618752,2.3999999,23505.0,2.139,58.31,44.24,10.765,11.510000228881836,1416.5999755859375,20.75,83.91999816894531,3381.16552734375,12.039999961853027,4.67,-0.023328252490908263,-0.022356220512315703,-0.021472618870453108,-0.020264505330733013,-0.0186572576045427
2007-01-04,0.018767803065458687,0.5976678159154184,55.204513272245926,2.1993636468741045,-0.4491047229472298,2.6484683698213343,-3.0500000000000114,-2.8499999999999943,-2.6500000000000057,-3.1499999999999773,19.800333,23.4,26.782333,1.5000001,18.048334,1.3,24.854166,0.90000004,23505.0,2.142,55.65,44.16,10.8675,11.270000457763672,1418.3399658203125,20.72646141052246,84.31999969482422,3324.81298828125,11.510000228881836,4.62,-0.035419945231260325,-0.034157411196734655,-0.03340116320577855,-0.0319540309239319,-0.03007466314615504
2007-01-05,0.018482468725397903,-2.008675854078523,46.16046786269114,1.6766252105254722,-0.7774745274366901,2.4540997379621623,-3.049999999999997,-2.8499999999999943,-2.700000000000017,-3.0999999999999943,20.437834,11.200001,25.22817,23.699997,19.031668,2.1,25.137497,3.4,23505.0,2.1505,56.29,44.2,10.959,11.09000015258789,1409.7099609375,20.42045021057129,84.62999725341797,3268.46044921875,12.140000343322754,4.65,-0.001246106080247183,-0.00040494027684336947,0.0,0.0007745933772266129,0.004153300287863499
2007-01-08,0.02008809657491143,-0.1471657792447226,45.54238703844101,1.2200452366280956,-0.9872436010672532,2.207288837695349,-3.0,-2.8500000000000085,-2.700000000000003,-3.1500000000000057,22.581581,3.8999996,25.753166,0.2,19.36917,3.5,24.604166,11.3,23505.0,2.15,56.08,44.32,10.9735,11.15999984741211,1412.8399658203125,20.373369216918945,84.5999984741211,3318.55126953125,12.0,4.66,0.012823340143593877,0.01411598353537441,0.014190226285194589,0.014660756417384718,0.01618097392221072
2007-01-09,0.019573288996320867,-0.7307043312837365,42.561422799464744,0.712809698826689,-1.1955833110949279,1.9083930099216169,-3.0999999999999943,-2.8499999999999943,-2.700000000000003,-3.299999999999997,22.575333,13.1,26.071915,0.0,18.735834,1.9000001,24.354166,12.1,17116.0,2.152,55.65,44.27,11.0245,11.100000381469728,1412.1099853515625,20.349830627441406,84.73999786376953,3349.859130859375,11.90999984741211,4.66,0.026668247082161273,0.026798193154724217,0.02658359278907994,0.026792516996575106,0.027243455611107033
2007-01-10,0.019369065336039954,1.0122992168985105,47.66138360167792,0.49474413845435095,-1.1309190971738128,1.6256632356281637,-3.0999999999999943,-2.8500000000000085,-2.749999999999986,-3.3000000000000114,22.710749,8.3,26.194834,0.0,19.879587,0.0,24.968756,5.0999994,17116.0,2.1516,53.95,44.44,11.02,11.119999885559082,1414.8499755859375,20.42045021057129,85.08000183105469,3393.68896484375,11.470000267028809,4.69,-0.008316056241657505,-0.007293387273166885,-0.006334146276791902,-0.00581059159546563,-0.004151732704462436
2007-01-11,0.019442564520640044,-0.044993080607244905,47.46823876445336,0.31027973487540805,-1.0523068006022047,1.3625865354776128,-3.0999999999999943,-2.8499999999999943,-2.75,-3.3000000000000114,22.898249,3.4999998,26.830248,0.2,20.023338,0.2,24.999998,5.4,17116.0,2.145,51.91,44.49,10.959,11.020000457763672,1423.8199462890625,20.538145065307617,85.30999755859375,3393.68896484375,10.869999885559082,4.74,-0.007905179507113261,-0.006892384876810478,-0.006339165443735654,-0.0058150968285191245,-0.004533441840607436
2007-01-12,0.018938384924482184,-0.1558448364643636,46.75408982945654,0.1343001624431679,-0.9826290984275561,1.116929260870724,-3.1500000000000057,-2.8999999999999915,-2.8000000000000114,-3.549999999999983,23.064919,4.8999996,26.671919,0.0,20.239998,2.5,24.710417,15.100001,17116.0,2.141,52.96,44.43,10.979,10.93000030517578,1430.72998046875,20.72646141052246,85.02999877929688,3437.51806640625,10.149999618530272,4.77,-0.02482770068360072,-0.023771611164008444,-0.022814677766171288,-0.022314490185404115,-0.021711003229404294
2007-01-16,0.018464134665373024,0.6018785087552572,49.88590398613741,0.10258625056673054,-0.8114744082431948,0.9140606588099254,-3.1999999999999886,-2.9000000000000057,-2.8000000000000114,-3.3999999999999773,22.216997,9.8,27.234419,1.4,19.350416,2.0,25.65625,1.8000002,15094.0,2.1426,51.23,44.2,10.9921,10.90999984741211,1431.9000244140625,20.644073486328125,85.05000305175781,3619.10009765625,10.739999771118164,4.75,-0.05057968055208342,-0.04925082291957931,-0.0476948738080172,-0.046647688791785234,-0.04309532436902678
2007-01-17,0.018188956244367158,-0.025146033800276395,49.7691448627475,0.07258149054311502,-0.6731833346134483,0.7457648251565633,-3.200000000000003,-2.9000000000000057,-2.799999999999997,-3.4499999999999886,23.002417,0.1,26.549002,2.6000001,19.750422,0.9,25.68334,5.6000004,15094.0,2.1317,52.3,44.09,10.9175,10.760000228881836,1430.6199951171875,20.702919006347656,84.9800033569336,3631.62255859375,10.59000015258789,4.79,-0.038990476501878576,-0.03797149375284929,-0.03668672984808587,-0.035885285712446625,-0.03339968898249855
2007-01-18,0.017727791250572354,-0.8673959115799623,45.52357719032495,-0.0993319993961137,-0.6760774596421416,0.5767454602460279,-3.200000000000003,-2.950000000000003,-2.799999999999983,-3.5,23.748251,0.2,27.0115,0.3,20.181667,1.6,25.293753,7.3,15094.0,2.13,50.51,44.15,10.9226,10.710000038146973,1426.3699951171875,20.75,84.91000366210938,3600.316162109375,10.850000381469728,4.75,-0.03181604518465994,-0.030975014030952236,-0.03023814334655202,-0.02917037729977973,-0.026443387873740305
2007-01-19,0.017671086257632647,-0.02625215741586111,45.410826824987815,-0.23687867100778703,-0.6508993050030519,0.4140206339952649,-3.200000000000003,-2.8999999999999915,-2.799999999999997,-3.450000000000017,24.364914,0.4,27.288582,0.0,19.823334,8.8,24.956247,12.599999,15094.0,2.128,51.98,44.15,10.886,10.859999656677246,1430.5,20.961854934692383,84.86000061035156,3587.79296875,10.399999618530272,4.78,-0.02881555303930872,-0.028054645200423816,-0.02699056086816332,-0.02639507183854484,-0.023755906415787596
2007-01-22,0.017228288239757673,-1.1535661814665608,40.35221353076279,-0.529408072743351,-0.7547429653908927,0.22533489264754172,-3.200000000000003,-2.950000000000003,-2.799999999999997,-3.549999999999997,21.879496,13.500001,27.321915,0.0,19.87542,1.3,25.293747,1.0,15094.0,2.132,51.11,44.11,10.9085,10.93000030517578,1422.949951171875,20.961854934692383,85.0199966430664,3543.963134765625,10.770000457763672,4.76,-0.006411648380640479,-0.006240918945831027,-0.006091389393401928,-0.005955943752851427,-0.005405418566907824
2007-01-23,0.017462912523498176,-0.8382802130477189,37.12994233722738,-0.8881771701402386,-0.8908096502302243,0.002632480089985678,-3.1999999999999886,-2.950000000000003,-2.799999999999997,-3.700000000000017,20.975332,10.900001,27.457335,0.0,19.823336,2.3999999,25.247915,7.3,11693.0,2.134,53.61,44.14,10.961,10.789999961853027,1427.989990234375,21.067781448364254,84.66999816894531,3531.43994140625,10.34000015258789,4.81,0.007751976804317924,0.007544042484821633,0.00736199644106926,0.007197152218485809,0.005828654543032213
