timestamp,cycle_id,contract,stage,outcome,detail,price_snapshot,bid,ask,initial_limit,fill_price,walk_away_price,regime,source
2026-02-19 12:11:30.449820+00:00,KC-fec8dc7f,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0305, conviction_mult=1.0",277.2,,,,,,,BACKFILL
2026-02-19 12:11:30.449820+00:00,KC-fec8dc7f,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,277.2,,,,,,,BACKFILL
2026-02-19 12:11:30.449820+00:00,KC-fec8dc7f,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",277.2,,,,,,,BACKFILL
2026-02-19 12:16:03.195847+00:00,KC-8f3270b2,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0595, conviction_mult=1.0",269.5,,,,,,,BACKFILL
2026-02-19 12:16:03.195847+00:00,KC-8f3270b2,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,269.5,,,,,,,BACKFILL
2026-02-19 12:16:03.195847+00:00,KC-8f3270b2,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",269.5,,,,,,,BACKFILL
2026-02-19 12:19:50.542048+00:00,KC-e3878766,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,266.5,,,,,,,BACKFILL
2026-02-19 12:19:50.542048+00:00,KC-e3878766,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",266.5,,,,,,,BACKFILL
2026-02-19 12:19:50.542048+00:00,KC-e3878766,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0725, conviction_mult=1.0",266.5,,,,,,,BACKFILL
2026-02-19 12:40:06.541251+00:00,KC-ad1f3432,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",281.1,,,,,,,BACKFILL
2026-02-19 12:40:06.541251+00:00,KC-ad1f3432,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,281.1,,,,,,,BACKFILL
2026-02-19 14:24:47.010684+00:00,KC-b1c511b3,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2499, conviction_mult=1.0",277.7,,,,,,,BACKFILL
2026-02-19 14:24:47.010684+00:00,KC-b1c511b3,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,277.7,,,,,,,BACKFILL
2026-02-19 14:24:47.010684+00:00,KC-b1c511b3,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",277.7,,,,,,,BACKFILL
2026-02-19 14:25:49.906215+00:00,KC-2f176662,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=-0.1947, conviction_mult=1.0",273.55,,,,,,,BACKFILL
2026-02-19 14:25:49.906215+00:00,KC-2f176662,KCN6 (202607),COMPLIANCE_AUDIT,BLOCK,nan,273.55,,,,,,,BACKFILL
2026-02-19 14:27:46.156519+00:00,KC-d5c136a7,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=-0.2644, conviction_mult=1.0",265.8,,,,,,,BACKFILL
2026-02-19 14:27:46.156519+00:00,KC-d5c136a7,KCZ6 (202612),COMPLIANCE_AUDIT,BLOCK,nan,265.8,,,,,,,BACKFILL
2026-02-19 14:27:47.450430+00:00,KC-bc0799a2,KCU6 (202609),COMPLIANCE_AUDIT,BLOCK,nan,269.6,,,,,,,BACKFILL
2026-02-19 14:27:47.450430+00:00,KC-bc0799a2,KCU6 (202609),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=-0.5695, conviction_mult=1.0",269.6,,,,,,,BACKFILL
2026-02-19 14:30:25.457784+00:00,KC-81c3c575,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=-0.2644, conviction_mult=1.0",263.25,,,,,,,BACKFILL
2026-02-19 14:30:25.457784+00:00,KC-81c3c575,KCH7 (202703),COMPLIANCE_AUDIT,BLOCK,nan,263.25,,,,,,,BACKFILL
2026-02-19 14:35:29.099362+00:00,KC-28dbe437,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",277.4,,,,,,,BACKFILL
2026-02-19 14:35:29.099362+00:00,KC-28dbe437,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,277.4,,,,,,,BACKFILL
2026-02-19 14:56:23.132196+00:00,KC-7208d269,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",278.25,,,,,,,BACKFILL
2026-02-19 14:56:23.132196+00:00,KC-7208d269,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,278.25,,,,,,,BACKFILL
2026-02-19 16:36:34.149284+00:00,KC-e0506760,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,282.85,,,,,,,BACKFILL
2026-02-19 16:36:34.149284+00:00,KC-e0506760,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.35, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.5",282.85,,,,,,,BACKFILL
2026-02-19 16:36:34.149284+00:00,KC-e0506760,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=DIRECTIONAL",282.85,,,,,,,BACKFILL
2026-02-19 16:43:21.915144+00:00,KC-22da377c,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2316, conviction_mult=1.0",282.25,,,,,,,BACKFILL
2026-02-19 16:43:21.915144+00:00,KC-22da377c,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,282.25,,,,,,,BACKFILL
2026-02-19 16:43:21.915144+00:00,KC-22da377c,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",282.25,,,,,,,BACKFILL
2026-02-19 16:43:37.553452+00:00,KC-a9af0363,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.29, conviction_mult=1.0",278.05,,,,,,,BACKFILL
2026-02-19 16:43:37.553452+00:00,KC-a9af0363,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,278.05,,,,,,,BACKFILL
2026-02-19 16:43:37.553452+00:00,KC-a9af0363,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",278.05,,,,,,,BACKFILL
2026-02-19 16:47:10.713621+00:00,KC-286058e6,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.054, conviction_mult=1.0",270.05,,,,,,,BACKFILL
2026-02-19 16:47:10.713621+00:00,KC-286058e6,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,270.05,,,,,,,BACKFILL
2026-02-19 16:51:37.052331+00:00,KC-d3175e20,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,273.95,,,,,,,BACKFILL
2026-02-19 16:51:37.052331+00:00,KC-d3175e20,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1136, conviction_mult=1.0",273.95,,,,,,,BACKFILL
2026-02-19 16:51:37.052331+00:00,KC-d3175e20,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",273.95,,,,,,,BACKFILL
2026-02-19 16:51:43.037059+00:00,KC-8deb09ff,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,267.4,,,,,,,BACKFILL
2026-02-19 16:51:43.037059+00:00,KC-8deb09ff,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=-0.0298, conviction_mult=1.0",267.4,,,,,,,BACKFILL
2026-02-20 09:45:18.947915+00:00,KC-dd2219ee,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",290.7,,,,,,,BACKFILL
2026-02-20 09:45:18.947915+00:00,KC-dd2219ee,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.3219, conviction_mult=1.0",290.7,,,,,,,BACKFILL
2026-02-20 09:45:18.947915+00:00,KC-dd2219ee,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,290.7,,,,,,,BACKFILL
2026-02-20 09:46:57.172753+00:00,KC-558d454e,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.15, conviction_mult=1.0",285.95,,,,,,,BACKFILL
2026-02-20 09:46:57.172753+00:00,KC-558d454e,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,285.95,,,,,,,BACKFILL
2026-02-20 09:46:57.172753+00:00,KC-558d454e,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",285.95,,,,,,,BACKFILL
2026-02-20 09:47:54.716472+00:00,KC-9783084a,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2965, conviction_mult=1.0",281.85,,,,,,,BACKFILL
2026-02-20 09:47:54.716472+00:00,KC-9783084a,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,281.85,,,,,,,BACKFILL
2026-02-20 09:47:54.716472+00:00,KC-9783084a,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",281.85,,,,,,,BACKFILL
2026-02-20 09:48:30.494229+00:00,KC-b10c92e2,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",277.45,,,,,,,BACKFILL
2026-02-20 09:48:30.494229+00:00,KC-b10c92e2,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,277.45,,,,,,,BACKFILL
2026-02-20 09:48:30.494229+00:00,KC-b10c92e2,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.3134, conviction_mult=1.0",277.45,,,,,,,BACKFILL
2026-02-20 09:49:54.973608+00:00,KC-dceb9f5d,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0496, conviction_mult=1.0",272.75,,,,,,,BACKFILL
2026-02-20 09:49:54.973608+00:00,KC-dceb9f5d,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,272.75,,,,,,,BACKFILL
2026-02-20 09:49:54.973608+00:00,KC-dceb9f5d,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",272.75,,,,,,,BACKFILL
2026-02-20 12:05:10.145217+00:00,KC-d7fb83bc,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.5058, conviction_mult=1.0",287.2,,,,,,,BACKFILL
2026-02-20 12:05:10.145217+00:00,KC-d7fb83bc,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,287.2,,,,,,,BACKFILL
2026-02-20 12:05:10.145217+00:00,KC-d7fb83bc,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",287.2,,,,,,,BACKFILL
2026-02-20 12:06:57.244128+00:00,KC-94c61da8,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,282.45,,,,,,,BACKFILL
2026-02-20 12:06:57.244128+00:00,KC-94c61da8,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",282.45,,,,,,,BACKFILL
2026-02-20 12:06:57.244128+00:00,KC-94c61da8,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.075, conviction_mult=1.0",282.45,,,,,,,BACKFILL
2026-02-20 12:08:03.464107+00:00,KC-e86d72b9,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.3525, conviction_mult=1.0",277.8,,,,,,,BACKFILL
2026-02-20 12:08:03.464107+00:00,KC-e86d72b9,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,277.8,,,,,,,BACKFILL
2026-02-20 12:08:03.464107+00:00,KC-e86d72b9,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",277.8,,,,,,,BACKFILL
2026-02-20 12:08:30.998634+00:00,KC-1fe72836,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.23, conviction_mult=1.0",273.45,,,,,,,BACKFILL
2026-02-20 12:08:30.998634+00:00,KC-1fe72836,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,273.45,,,,,,,BACKFILL
2026-02-20 12:08:30.998634+00:00,KC-1fe72836,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",273.45,,,,,,,BACKFILL
2026-02-20 12:09:49.101116+00:00,KC-aaa08986,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",270.3,,,,,,,BACKFILL
2026-02-20 12:09:49.101116+00:00,KC-aaa08986,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,270.3,,,,,,,BACKFILL
2026-02-20 12:09:49.101116+00:00,KC-aaa08986,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2376, conviction_mult=1.0",270.3,,,,,,,BACKFILL
2026-02-20 12:35:02.200182+00:00,KC-7243fadc,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",286.0,,,,,,,BACKFILL
2026-02-20 12:35:02.200182+00:00,KC-7243fadc,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,286.0,,,,,,,BACKFILL
2026-02-20 12:35:02.200182+00:00,KC-7243fadc,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",286.0,,,,,,,BACKFILL
2026-02-20 12:39:50.850306+00:00,KC-36b86796,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",285.9,,,,,,,BACKFILL
2026-02-20 12:39:50.850306+00:00,KC-36b86796,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,285.9,,,,,,,BACKFILL
2026-02-20 12:39:50.850306+00:00,KC-36b86796,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",285.9,,,,,,,BACKFILL
2026-02-20 13:05:25.665951+00:00,KC-78b1b5b2,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,284.95,,,,,,,BACKFILL
2026-02-20 13:05:25.665951+00:00,KC-78b1b5b2,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",284.95,,,,,,,BACKFILL
2026-02-20 13:05:25.665951+00:00,KC-78b1b5b2,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",284.95,,,,,,,BACKFILL
2026-02-20 14:36:48.893237+00:00,KC-ecb6d48a,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,285.45,,,,,,,BACKFILL
2026-02-20 14:36:48.893237+00:00,KC-ecb6d48a,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",285.45,,,,,,,BACKFILL
2026-02-20 14:36:48.893237+00:00,KC-ecb6d48a,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",285.45,,,,,,,BACKFILL
2026-02-20 16:06:47.103791+00:00,KC-7191c65c,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",286.5,,,,,,,BACKFILL
2026-02-20 16:06:47.103791+00:00,KC-7191c65c,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,286.5,,,,,,,BACKFILL
2026-02-20 16:06:47.103791+00:00,KC-7191c65c,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",286.5,,,,,,,BACKFILL
2026-02-23 09:45:45.946992+00:00,KC-50d157e4,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.373, conviction_mult=1.0",284.0,,,,,,,BACKFILL
2026-02-23 09:45:45.946992+00:00,KC-50d157e4,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,284.0,,,,,,,BACKFILL
2026-02-23 09:45:45.946992+00:00,KC-50d157e4,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",284.0,,,,,,,BACKFILL
2026-02-23 09:46:29.870265+00:00,KC-e8b12ff8,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,279.35,,,,,,,BACKFILL
2026-02-23 09:46:29.870265+00:00,KC-e8b12ff8,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",279.35,,,,,,,BACKFILL
2026-02-23 09:46:29.870265+00:00,KC-e8b12ff8,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.3849, conviction_mult=1.0",279.35,,,,,,,BACKFILL
2026-02-23 09:48:00.323513+00:00,KC-2ae19e1c,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.287, conviction_mult=1.0",275.0,,,,,,,BACKFILL
2026-02-23 09:48:00.323513+00:00,KC-2ae19e1c,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,275.0,,,,,,,BACKFILL
2026-02-23 09:48:00.323513+00:00,KC-2ae19e1c,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",275.0,,,,,,,BACKFILL
2026-02-23 09:48:31.698581+00:00,KC-bc89c3b7,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0825, conviction_mult=1.0",270.9,,,,,,,BACKFILL
2026-02-23 09:48:31.698581+00:00,KC-bc89c3b7,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,270.9,,,,,,,BACKFILL
2026-02-23 09:48:31.698581+00:00,KC-bc89c3b7,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",270.9,,,,,,,BACKFILL
2026-02-23 09:48:47.324672+00:00,KC-8863fbd0,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1269, conviction_mult=1.0",267.85,,,,,,,BACKFILL
2026-02-23 09:48:47.324672+00:00,KC-8863fbd0,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,267.85,,,,,,,BACKFILL
2026-02-23 09:48:47.324672+00:00,KC-8863fbd0,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",267.85,,,,,,,BACKFILL
2026-02-23 11:35:35.662356+00:00,KC-cf1829a5,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",282.5,,,,,,,BACKFILL
2026-02-23 11:35:35.662356+00:00,KC-cf1829a5,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,282.5,,,,,,,BACKFILL
2026-02-23 11:35:35.662356+00:00,KC-cf1829a5,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",282.5,,,,,,,BACKFILL
2026-02-23 12:04:45.680577+00:00,KC-0823e670,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1359, conviction_mult=1.0",281.05,,,,,,,BACKFILL
2026-02-23 12:04:45.680577+00:00,KC-0823e670,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,281.05,,,,,,,BACKFILL
2026-02-23 12:04:45.680577+00:00,KC-0823e670,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",281.05,,,,,,,BACKFILL
2026-02-23 12:05:34.451974+00:00,KC-84cb5e7b,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.26, conviction_mult=1.0",276.55,,,,,,,BACKFILL
2026-02-23 12:05:34.451974+00:00,KC-84cb5e7b,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,276.55,,,,,,,BACKFILL
2026-02-23 12:05:34.451974+00:00,KC-84cb5e7b,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",276.55,,,,,,,BACKFILL
2026-02-23 12:06:32.435462+00:00,KC-9c676d6f,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,272.0,,,,,,,BACKFILL
2026-02-23 12:06:32.435462+00:00,KC-9c676d6f,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.373, conviction_mult=1.0",272.0,,,,,,,BACKFILL
2026-02-23 12:06:32.435462+00:00,KC-9c676d6f,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",272.0,,,,,,,BACKFILL
2026-02-23 12:07:33.564229+00:00,KC-e0349cc6,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1699, conviction_mult=1.0",267.8,,,,,,,BACKFILL
2026-02-23 12:07:33.564229+00:00,KC-e0349cc6,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,267.8,,,,,,,BACKFILL
2026-02-23 12:07:33.564229+00:00,KC-e0349cc6,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",267.8,,,,,,,BACKFILL
2026-02-23 12:08:05.798506+00:00,KC-2c6d5126,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,264.55,,,,,,,BACKFILL
2026-02-23 12:08:05.798506+00:00,KC-2c6d5126,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",264.55,,,,,,,BACKFILL
2026-02-23 12:08:05.798506+00:00,KC-2c6d5126,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1318, conviction_mult=1.0",264.55,,,,,,,BACKFILL
2026-02-23 12:34:31.207281+00:00,KC-a5e1a00d,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,281.55,,,,,,,BACKFILL
2026-02-23 12:34:31.207281+00:00,KC-a5e1a00d,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",281.55,,,,,,,BACKFILL
2026-02-23 12:34:31.207281+00:00,KC-a5e1a00d,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",281.55,,,,,,,BACKFILL
2026-02-23 12:38:40.428503+00:00,KC-6d4a0a79,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,281.75,,,,,,,BACKFILL
2026-02-23 12:38:40.428503+00:00,KC-6d4a0a79,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",281.75,,,,,,,BACKFILL
2026-02-23 12:38:40.428503+00:00,KC-6d4a0a79,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",281.75,,,,,,,BACKFILL
2026-02-23 13:04:31.297786+00:00,KC-1dd83d3a,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",278.75,,,,,,,BACKFILL
2026-02-23 13:04:31.297786+00:00,KC-1dd83d3a,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,278.75,,,,,,,BACKFILL
2026-02-23 13:04:31.297786+00:00,KC-1dd83d3a,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",278.75,,,,,,,BACKFILL
2026-02-23 14:23:24.700606+00:00,KC-905eaf24,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.264, conviction_mult=1.0",278.8,,,,,,,BACKFILL
2026-02-23 14:23:24.700606+00:00,KC-905eaf24,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,278.8,,,,,,,BACKFILL
2026-02-23 14:23:24.700606+00:00,KC-905eaf24,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",278.8,,,,,,,BACKFILL
2026-02-23 14:24:20.095827+00:00,KC-19256b33,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,274.45,,,,,,,BACKFILL
2026-02-23 14:24:20.095827+00:00,KC-19256b33,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",274.45,,,,,,,BACKFILL
